VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,61,61,61,61.0,0,0,0.0,61,61,61.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,2009,2021,2009,1010.5,12,12,6.0,2009,2009,1004.5,1,2,2,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,179,179,179,179.0,0,0,0.0,179,179,179.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,106,106,106,106.0,0,0,0.0,106,106,106.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,33,33,33,33.0,0,0,0.0,33,33,33.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,657,657,657,657.0,0,0,0.0,657,657,657.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,295,295,295,295.0,0,0,0.0,295,295,295.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,872,872,872,872.0,0,0,0.0,872,872,872.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,444,444,444,444.0,0,0,0.0,444,444,444.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,168,168,168,168.0,0,0,0.0,168,168,168.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,752,752,752,752.0,0,0,0.0,752,752,752.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,135,135,135,135.0,0,0,0.0,135,135,135.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1126,1126,1126,1126.0,0,0,0.0,1126,1126,1126.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,163,163,163,163.0,0,0,0.0,163,163,163.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,184,184,184,184.0,0,0,0.0,184,184,184.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,51,51,51,51.0,0,0,0.0,51,51,51.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,25,25,25,25.0,0,0,0.0,25,25,25.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,180,180,180,180.0,0,0,0.0,180,180,180.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,64,64,64,64.0,0,0,0.0,64,64,64.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,101,101,101,101.0,0,0,0.0,101,101,101.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,512,512,512,512.0,0,0,0.0,512,512,512.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,187,187,187,187.0,0,0,0.0,187,187,187.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,39,39,39,39.0,0,0,0.0,39,39,39.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,261,261,261,261.0,0,0,0.0,261,261,261.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,73,73,73,73.0,0,0,0.0,73,73,73.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,65,65,65,65.0,0,0,0.0,65,65,65.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,329,329,329,329.0,0,0,0.0,329,329,329.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,64,64,64,64.0,0,0,0.0,64,64,64.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,164,164,164,164.0,0,0,0.0,164,164,164.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,624,626,621,313.0,2,2,1.0,624,621,312.0,1,2,2,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,74,74,74,74.0,0,0,0.0,74,74,74.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,117,117,117,117.0,0,0,0.0,117,117,117.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,84,84,84,84.0,0,0,0.0,84,84,84.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,226,227,226,113.5,1,1,0.5,226,226,113.0,1,2,2,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,76,76,76,76.0,0,0,0.0,76,76,76.0,0,1,1,False
3,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,323,323,323,323.0,0,0,0.0,323,323,323.0,0,1,1,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,380,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,141,4,4,4.0,1,1,1.0,3,3,3.0,1,1,1,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,148,8,8,8.0,2,2,2.0,6,6,6.0,1,1,1,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,191,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,171,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,179,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,156,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,117,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,94,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,160,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,422,1,1,1.0,0,0,0.0,1,1,1.0,1,1,1,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,221,2,2,2.0,0,0,0.0,2,2,2.0,1,1,1,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,377,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,383,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,282,1,1,1.0,3,3,3.0,2,2,2.0,1,1,1,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,371,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,108,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,277,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,550,3,3,3.0,2,2,2.0,1,1,1.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1038,8,6,4.0,3,2,1.5,5,4,2.5,2,2,2,False
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,104,9,9,9.0,6,6,6.0,3,3,3.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,332,2,2,2.0,1,1,1.0,1,1,1.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,94,2,2,2.0,1,1,1.0,1,1,1.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,2,2,2.0,2,2,2.0,0,0,0.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,628,45,33,15.0,1,1,0.3333333333333333,44,33,14.666666666666666,1,3,2,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,956,211,199,70.33333333333333,140,136,46.666666666666664,73,63,24.333333333333332,1,3,1,True
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,167,3,3,3.0,2,2,2.0,1,1,1.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,867,6,6,6.0,5,5,5.0,1,1,1.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,842,10,6,5.0,9,6,4.5,1,1,0.5,2,2,2,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,3,3,3.0,3,3,3.0,0,0,0.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1263,2,2,2.0,1,1,1.0,1,1,1.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,491,3,3,3.0,1,1,1.0,2,2,2.0,1,1,1,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
3,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
